speed,lateralSpeed,trackPosition,trackEdge_0,trackEdge_1,trackEdge_2,trackEdge_3,trackEdge_4,trackEdge_5,trackEdge_6,trackEdge_7,trackEdge_8,trackEdge_9,trackEdge_10,trackEdge_11,trackEdge_12,trackEdge_13,trackEdge_14,trackEdge_15,trackEdge_16,trackEdge_17,trackEdge_18,angleToTrackAxis,action_accelerate,action_brake,action_clutch,action_gear,action_steering,action_focus
193.405,-0.00175071,0.210671,4.34957,4.46526,4.73509,5.20803,5.98808,7.30397,9.74041,15.3142,37.3596,200,28.6499,16.6777,12.0541,9.66769,8.28003,7.43837,6.94353,6.70135,6.67136,0.0616417,1.000000,0.000000,0.000000,5,0.000000,360
193.787,-0.00169201,0.186701,4.48166,4.60087,4.87888,5.36619,6.16993,7.52579,10.0362,15.775,38.193,200,28.1389,16.3502,11.8154,9.47626,8.11608,7.29109,6.80606,6.56867,6.53928,0.0616432,1.000000,0.000000,0.000000,5,0.000000,360
194.169,-0.00163089,0.162731,4.61374,4.73647,5.02268,5.52436,6.35179,7.74762,10.3321,16.2223,38.989,199.214,27.6353,16.0277,11.5767,9.28484,7.95214,7.14381,6.66858,6.43599,6.40719,0.0616448,1.000000,0.000000,0.000000,5,0.000000,360
194.551,-0.00162743,0.138517,4.74718,4.87345,5.16794,5.68413,6.53549,7.97169,10.6304,16.6623,39.7575,197.031,27.132,15.706,11.336,9.09147,7.78652,6.99503,6.5297,6.30195,6.27376,0.0616461,1.000000,0.000000,0.000000,5,0.000000,360
194.932,-0.00159227,0.114102,4.88171,5.01156,5.3144,5.84522,6.72071,8.1977,10.9255,17.0932,40.5019,194.839,26.6304,15.3874,11.0963,8.8965,7.61954,6.84503,6.38967,6.16681,6.13923,0.0616476,1.000000,0.000000,0.000000,5,0.000000,360
195.313,-0.00159083,0.0896884,5.01624,5.14968,5.46086,6.00631,6.90568,8.42093,11.2135,17.511,41.2114,192.656,26.1364,15.0734,10.8604,8.70338,7.45248,6.69502,6.24965,6.03168,6.00469,0.0616488,1.000000,0.000000,0.000000,5,0.000000,360
195.693,-0.00158495,0.0652743,5.15078,5.28779,5.60729,6.16678,7.08845,8.639,11.4942,17.9172,41.8876,190.469,25.6496,14.764,10.6287,8.5128,7.2873,6.54512,6.10963,5.89654,5.87016,0.0616501,1.000000,0.000000,0.000000,5,0.000000,360
196.074,-0.00150942,0.0408603,5.28511,5.42553,5.7523,6.32446,7.26668,8.85185,11.7681,18.311,42.53,188.28,25.1698,14.4598,10.4009,8.32629,7.1248,6.39755,5.97045,5.76151,5.73563,0.0616517,1.000000,0.000000,0.000000,5,0.000000,360
196.451,-0.00158734,0.0166681,5.41821,5.56079,5.89426,6.47863,7.44176,9.06005,12.0341,18.6925,43.146,186.097,24.6972,14.1606,10.1772,8.14307,6.96533,6.25269,5.83362,5.62842,5.60193,0.0604514,1.000000,0.000000,0.000000,5,0.000000,360
196.835,-0.00128643,-0.00701349,5.54846,5.69299,6.03296,6.62932,7.61171,9.26284,12.2934,19.0618,43.7292,183.917,24.2326,13.8669,9.95745,7.96295,6.80914,6.11047,5.69995,5.49805,5.47107,0.0592436,1.000000,0.000000,0.000000,5,0.000000,360
197.211,-0.00139464,-0.030229,5.67578,5.82251,6.16889,6.77685,7.77836,9.46056,12.5456,19.4191,44.2832,181.734,23.776,13.5784,9.74165,7.78623,6.65556,5.97119,5.56882,5.37024,5.34265,0.0580378,1.000000,0.000000,0.000000,5,0.000000,360
197.598,-0.00105176,-0.0529563,5.80066,5.94922,6.30164,6.92076,7.94041,9.65315,12.7903,19.7652,44.8083,179.566,23.3264,13.2951,9.53037,7.61356,6.50549,5.83484,5.44006,5.24512,5.21716,0.0568348,1.000000,0.000000,0.000000,5,0.000000,360
197.978,-0.00108939,-0.0753285,5.92346,6.07414,6.43207,7.06223,8.10017,9.84242,13.0301,20.102,45.3157,177.371,22.8814,13.0154,9.32113,7.4429,6.35741,5.70016,5.31338,5.12195,5.09363,0.0556318,1.000000,0.000000,0.000000,5,0.000000,360
198.366,-0.000839835,-0.0975231,6.04529,6.19751,6.56145,7.20208,8.25773,10.0289,13.2668,20.4327,45.8049,175.141,22.438,12.7368,9.11398,7.27318,6.21026,5.56702,5.18774,4.99963,4.97107,0.0544326,1.000000,0.000000,0.000000,5,0.000000,360
198.553,-0.000904618,-0.108465,6.10535,6.25842,6.62516,7.27091,8.33522,10.1206,13.3829,20.5942,46.0397,174.026,22.2182,12.5989,9.01105,7.18968,6.13782,5.50104,5.12603,4.93958,4.91064,0.0538329,1.000000,0.000000,0.000000,5,0.000000,360
198.747,-0.000797461,-0.119252,6.16443,6.31845,6.68797,7.33897,8.41187,10.2107,13.4967,20.7525,46.2699,172.911,22.0001,12.4632,8.91007,7.10692,6.06624,5.4362,5.06484,4.88012,4.85095,0.0532327,1.000000,0.000000,0.000000,5,0.000000,360
199.323,-0.000623726,-0.150923,6.3385,6.49446,6.87207,7.53788,8.63526,10.4742,13.8291,21.2121,46.917,169.565,21.3612,12.0627,8.61266,6.86406,5.85569,5.24544,4.8852,4.70557,4.67615,0.0514396,1.000000,0.000000,0.000000,5,0.000000,360
199.517,-0.000559668,-0.161266,6.39526,6.55212,6.93201,7.60297,8.70812,10.5602,13.9367,21.3601,47.124,168.45,21.1503,11.9317,8.51496,6.78453,5.78687,5.18311,4.82654,4.64868,4.61904,0.050841,1.000000,0.000000,0.000000,5,0.000000,360
199.9,-0.000602133,-0.181507,6.50623,6.66455,7.04905,7.7291,8.84952,10.7269,14.1457,21.6471,47.5105,166.239,20.7406,11.6753,8.32449,6.62961,5.65237,5.06112,4.71179,4.53711,4.5072,0.0496487,1.000000,0.000000,0.000000,5,0.150000,360
200.288,-0.000369165,-0.201283,6.61487,6.77417,7.1637,7.85246,8.98781,10.8889,14.3483,21.923,47.8757,164.024,20.3362,11.4239,8.1377,6.47735,5.52064,4.94177,4.59973,4.4281,4.39807,0.0484576,1.000000,0.000000,0.000000,5,0.450000,360
200.866,-0.000208127,-0.230003,6.77246,6.93335,7.32947,8.03081,9.18743,11.123,14.6402,22.3163,48.3814,160.682,19.7485,11.0574,7.86617,6.25614,5.3291,4.76831,4.43665,4.2699,4.23966,0.0466741,1.000000,0.000000,0.000000,5,0.900000,360
201.06,-0.000220161,-0.239324,6.82336,6.98486,7.38295,8.08857,9.252,11.1982,14.7336,22.4425,48.5386,159.586,19.5568,10.9385,7.77783,6.18426,5.26711,4.71204,4.38379,4.21851,4.18811,0.0460812,1.000000,0.000000,0.000000,5,1.000000,360
201.444,-0.000211225,-0.257635,6.92395,7.08618,7.48861,8.20213,9.37845,11.3461,14.917,22.6874,48.8365,157.382,19.1797,10.7042,7.60442,6.043,5.14484,4.60136,4.27995,4.11757,4.08716,0.0448945,1.000000,0.000000,0.000000,6,0.700000,360
201.795,0.339949,-0.275457,7.021,7.18127,7.5838,8.30014,9.48169,11.4562,15.0302,22.7671,48.4286,163.625,19.0118,10.5331,7.46108,5.91969,5.03444,4.49902,4.18164,4.02051,3.98853,0.0414952,1.000000,0.000000,0.000000,6,0.343000,360
201.364,-1.31863,-0.289129,7.09131,7.22388,7.5957,8.27134,9.39014,11.2496,14.5653,21.515,42.6941,200,20.9544,10.9561,7.59966,5.9603,5.03003,4.46899,4.13416,3.95801,3.9104,0.0185075,1.000000,0.000000,0.000000,6,0.168070,360
200.947,-5.2338,-0.297341,7.13586,7.23083,7.56031,8.18071,9.21462,10.9238,13.9193,19.9676,36.7626,200,24.7685,11.7668,7.91259,6.1056,5.09838,4.49433,4.13086,3.93274,3.86487,-0.0115317,1.000000,0.000000,0.000000,6,0.082354,360
200.623,-6.36754,-0.30127,7.15979,7.23376,7.53979,8.12937,9.11796,10.7482,13.5812,19.1937,34.0868,175.482,27.7368,12.3072,8.1159,6.20116,5.14563,4.51514,4.13477,3.92383,3.84448,-0.0284556,1.000000,0.000000,0.000000,6,0.040354,360
200.345,-5.67636,-0.300138,7.15576,7.21863,7.51209,8.08572,9.04969,10.6377,13.3866,18.7828,32.8054,136.607,29.7033,12.6608,8.2616,6.27951,5.19369,4.54656,4.15576,3.93701,3.85181,-0.0370241,1.000000,0.000000,0.000000,6,0.000000,360
200.524,-4.28898,-0.294367,7.12476,7.18323,7.47034,8.03467,8.98468,10.5495,13.2534,18.5436,32.1758,127.97,30.8475,12.9106,8.38704,6.36059,5.25357,4.5946,4.19617,3.97278,3.88416,-0.0405696,1.000000,0.000000,0.000000,6,0.000000,360
200.799,-2.81409,-0.284757,7.07214,7.12927,7.41312,7.972,8.91299,10.4629,13.1403,18.3747,31.8474,127.851,31.4865,13.119,8.51335,6.45368,5.32878,4.6593,4.25466,4.02734,3.93726,-0.0413233,1.000000,0.000000,0.000000,6,0.000000,360
201.074,-1.6399,-0.272372,7.00391,7.06055,7.34214,7.89592,8.82844,10.3647,13.0184,18.2088,31.5804,130.508,32.0092,13.3403,8.65829,6.5639,5.42042,4.73955,4.328,4.09692,4.00537,-0.0411248,1.000000,0.000000,0.000000,6,0.000000,360
201.21,-1.20966,-0.265425,6.9657,7.02209,7.30221,7.85327,8.78083,10.3092,12.9494,18.1138,31.4267,131.858,32.307,13.4646,8.73947,6.62576,5.47155,4.78442,4.36915,4.13611,4.04358,-0.0410416,1.000000,0.000000,0.000000,6,0.000000,360
201.482,-0.622593,-0.250488,6.88354,6.93909,7.21582,7.76012,8.6768,10.1864,12.7953,17.8985,31.0569,133.784,33.0311,13.7452,8.91918,6.76213,5.5833,4.8822,4.45825,4.22034,4.12585,-0.0411454,1.000000,0.000000,0.000000,6,0.000000,360
201.752,-0.29032,-0.234508,6.79565,6.85011,7.12274,7.65925,8.5634,10.052,12.6243,17.6543,30.6186,134.51,33.9001,14.061,9.11804,6.90988,5.70472,4.98761,4.55406,4.31066,4.21375,-0.0415766,1.000000,0.000000,0.000000,6,-0.300000,360
202.022,-0.115576,-0.217773,6.70374,6.75659,7.02454,7.55296,8.4428,9.9088,12.4403,17.3893,30.1314,134.204,34.8937,14.4033,9.33042,7.06764,5.83338,5.09901,4.65491,4.40564,4.30615,-0.0422666,1.000000,0.000000,0.000000,6,-0.600000,360
202.292,-0.0343746,-0.200373,6.60812,6.6593,6.92236,7.44141,8.3166,9.75817,12.2464,17.1082,29.6057,133.025,36.0002,14.7697,9.55501,7.23358,5.96804,5.21533,4.76025,4.50439,4.4021,-0.0431579,1.000000,0.000000,0.000000,6,-0.900000,360
202.561,-0.00205718,-0.182484,6.51001,6.55908,6.817,7.32697,8.18657,9.60252,12.0461,16.8157,29.0573,131.297,37.188,15.153,9.78868,7.40534,6.10739,5.3355,4.86874,4.6062,4.50073,-0.0441697,1.000000,0.000000,0.000000,6,-0.700000,360
202.831,0.00747192,-0.164107,6.40918,6.4563,6.70874,7.20886,8.05265,9.44243,11.8399,16.515,28.4913,129.267,38.4493,15.5516,10.0311,7.58295,6.25091,5.45935,4.98059,4.71106,4.60205,-0.0452508,1.000000,0.000000,0.000000,6,-0.343000,360
203.004,0.336625,-0.146862,6.31189,6.36816,6.62768,7.1347,7.98698,9.39157,11.8254,16.6153,29.1539,200,36.4441,15.4357,10.068,7.65232,6.32927,5.54118,5.06504,4.79883,4.69531,-0.036521,1.000000,0.000000,0.000000,6,-0.168070,360
203.132,1.47128,-0.138916,6.26705,6.32922,6.59424,7.10693,7.9672,9.38618,11.8518,16.7332,29.7055,200,35.1423,15.3021,10.0519,7.66703,6.35554,5.57275,5.10046,4.83777,4.73816,-0.0307836,1.000000,0.000000,0.000000,6,-0.117649,360
203.392,1.96901,-0.123668,6.18213,6.2489,6.51631,7.03022,7.8908,9.31111,11.7853,16.7098,29.9747,200,34.4827,15.345,10.1382,7.75482,6.44011,5.65446,5.18068,4.91858,4.82153,-0.0259428,1.000000,0.000000,0.000000,6,-0.057648,360
203.659,1.54379,-0.109575,6.10461,6.17078,6.43542,6.94352,7.79435,9.19872,11.6451,16.5187,29.6666,200,34.9133,15.5753,10.2942,7.87585,6.54155,5.74426,5.26331,4.99731,4.89893,-0.0255554,1.000000,0.000000,0.000000,6,0.000000,360
203.793,1.26167,-0.10285,6.06775,6.13293,6.39551,6.8994,7.74409,9.13802,11.5653,16.4001,29.4249,200,35.2844,15.7167,10.382,7.94033,6.59374,5.78917,5.3042,5.03564,4.93604,-0.026059,1.000000,0.000000,0.000000,6,0.000000,360
204.062,0.75616,-0.0898216,5.99622,6.05908,6.31665,6.81238,7.64356,9.01487,11.4014,16.148,28.8929,200,36.0983,16.0218,10.5628,8.07156,6.69868,5.87891,5.38428,5.11023,5.00793,-0.0275774,1.000000,0.000000,0.000000,6,0.000000,360
204.33,0.403438,-0.0769487,5.92566,5.98608,6.23852,6.72603,7.54341,8.89233,11.238,15.8936,28.3636,200,36.9035,16.3337,10.7452,8.20307,6.8035,5.96833,5.46419,5.18433,5.07886,-0.0292262,1.000000,0.000000,0.000000,6,0.000000,360
204.597,0.191428,-0.0640758,5.85522,5.91321,6.16089,6.64038,7.4444,8.77124,11.0767,15.6466,27.8675,200,37.6447,16.6434,10.9278,8.33407,6.90813,6.0572,5.54382,5.2583,5.1499,-0.0307653,1.000000,0.000000,0.000000,6,0.000000,360
204.865,0.0788657,-0.0507147,5.78186,5.83789,6.08092,6.5521,7.34305,8.64818,10.914,15.399,27.3968,200,38.3252,16.9571,11.1136,8.46818,7.01586,6.14899,5.62604,5.335,5.22388,-0.0321511,1.000000,0.000000,0.000000,6,0.000000,360
204.998,0.0465765,-0.0438565,5.74414,5.79919,6.03979,6.50708,7.29149,8.58544,10.8322,15.276,27.1696,200,38.6441,17.1157,11.2079,8.5366,7.07059,6.19592,5.66809,5.37427,5.2616,-0.0327963,1.000000,0.000000,0.000000,6,0.000000,360
205.264,0.0116668,-0.0297852,5.66724,5.72009,5.95608,6.41517,7.18642,8.45844,10.6659,15.0272,26.7303,200,39.2495,17.4372,11.4001,8.67575,7.18226,6.29176,5.7544,5.45471,5.33923,-0.0340165,1.000000,0.000000,0.000000,6,0.000000,360
205.396,0.00351754,-0.0225941,5.62744,5.67954,5.91334,6.36834,7.13289,8.3942,10.5817,14.9016,26.5162,200,39.5399,17.5968,11.4976,8.74719,7.23983,6.34109,5.79861,5.49591,5.37878,-0.0346036,1.000000,0.000000,0.000000,6,-0.150000,360
205.662,-0.00353598,-0.00776811,5.54639,5.59644,5.82568,6.27233,7.02363,8.26231,10.4108,14.648,26.0931,200,40.0907,17.9159,11.6978,8.89283,7.35671,6.44174,5.88922,5.58057,5.46069,-0.0357442,1.000000,0.000000,0.000000,6,-0.450000,360
205.926,-0.00441684,0.00750178,5.4624,5.51099,5.73535,6.17371,6.91124,8.12728,10.2352,14.3926,25.6803,200,40.6191,18.2258,11.9034,9.04305,7.47789,6.54553,5.98242,5.6676,5.54492,-0.0368625,1.000000,0.000000,0.000000,6,-0.750000,360
206.19,-0.0034541,0.0232599,5.37598,5.42236,5.64225,6.07235,6.79581,7.98886,10.0559,14.1436,25.2721,200,41.1225,18.5255,12.1133,9.19779,7.60214,6.65248,6.07877,5.75758,5.63184,-0.0379678,1.000000,0.000000,0.000000,6,-1.000000,360
206.452,-0.00215434,0.0395508,5.28638,5.3313,5.54614,5.96753,6.67682,7.84633,9.87375,13.8951,24.8709,200,41.6123,18.8205,12.3199,9.35731,7.73146,6.76343,6.17847,5.85095,5.72168,-0.0390674,1.000000,0.000000,0.000000,6,-0.700000,360
206.676,-0.370788,0.0558416,5.19653,5.24189,5.45461,5.8706,6.57062,7.72585,9.73644,13.7406,24.7676,200,41.3808,18.9562,12.4585,9.48158,7.84272,6.86342,6.27156,5.9406,5.81104,-0.0377543,1.000000,0.000000,0.000000,6,-0.343000,360
206.592,1.47212,0.0684925,5.12378,5.18872,5.42139,5.86227,6.5996,7.82362,9.97953,14.3994,27.5891,200,36.0338,17.8766,12.0724,9.3182,7.77703,6.85015,6.29119,5.98462,5.87744,-0.0155142,1.000000,0.000000,0.000000,6,-0.168070,360
206.645,5.48917,0.076305,5.08081,5.17114,5.43311,5.91284,6.70986,8.03949,10.4251,15.5219,32.7749,145.354,30.8547,16.591,11.5457,9.05692,7.63973,6.78296,6.26978,5.99756,5.92017,0.0129265,1.000000,0.000000,0.000000,6,-0.082354,360
206.824,6.25716,0.0799006,5.06274,5.16626,5.44321,5.94349,6.77184,8.1582,10.6722,16.1663,36.2511,121.16,28.8197,16.0264,11.3042,8.93468,7.57421,6.75012,6.25885,6.00366,5.94189,0.0278487,1.000000,0.000000,0.000000,6,-0.040354,360
207.064,5.06279,0.0785245,5.0708,5.17969,5.46313,5.97223,6.81468,8.2268,10.796,16.4599,37.8147,111.899,28.0919,15.7978,11.1937,8.8702,7.53263,6.72223,6.23975,5.99146,5.9353,0.0331734,1.000000,0.000000,0.000000,6,0.000000,360
207.329,3.37796,0.0728427,5.10229,5.21228,5.49822,6.01152,6.86043,8.28395,10.876,16.5968,38.2649,110.563,27.8591,15.6884,11.1232,8.81666,7.48928,6.68448,6.20594,5.95964,5.90381,0.0338685,1.000000,0.000000,0.000000,6,0.000000,360
207.595,1.97558,0.0640092,5.15063,5.26123,5.54907,6.06622,6.92187,8.35573,10.9665,16.7218,38.4488,111.264,27.7187,15.5848,11.0425,8.75088,7.43127,6.63191,6.15576,5.91089,5.85522,0.0332023,1.000000,0.000000,0.000000,6,0.000000,360
207.857,1.0536,0.0531339,5.21064,5.32181,5.61232,6.13451,6.99877,8.44776,11.0825,16.8886,38.7513,111.522,27.5105,15.4482,10.9404,8.66674,7.359,6.56611,6.09406,5.85083,5.79517,0.0326373,1.000000,0.000000,0.000000,6,0.000000,360
208.118,0.52293,0.0409712,5.27759,5.39014,5.68457,6.21303,7.0882,8.55501,11.2231,17.1019,39.2438,110.869,27.2146,15.2748,10.8165,8.5679,7.2744,6.49074,6.02379,5.78369,5.72852,0.0325207,1.000000,0.000000,0.000000,6,0.000000,360
208.247,0.354961,0.0345792,5.3125,5.42611,5.72258,6.25455,7.13577,8.61275,11.2999,17.2209,39.5407,110.287,27.0414,15.1791,10.7485,8.51462,7.22929,6.45057,5.9867,5.74755,5.69336,0.0325943,1.000000,0.000000,0.000000,6,0.000000,360
208.506,0.144866,0.021218,5.38623,5.50171,5.80249,6.34264,7.2368,8.73647,11.4643,17.4802,40.2285,108.774,26.6574,14.9723,10.6044,8.40189,7.13404,6.36614,5.90894,5.67334,5.61963,0.0329427,1.000000,0.000000,0.000000,6,0.000000,360
208.765,0.0450576,0.00750178,5.46191,5.57959,5.88501,6.43359,7.3421,8.86561,11.6378,17.7591,41.0101,106.902,26.2406,14.7516,10.4523,8.28365,7.03553,6.27881,5.82837,5.59668,5.54454,0.0335112,1.000000,0.000000,0.000000,6,0.000000,360
209.023,0.00440875,-0.0065696,5.53931,5.65918,5.97008,6.52763,7.45112,8.99927,11.8196,18.0529,41.8604,104.811,25.7988,14.5214,10.2959,8.16185,6.93336,6.18889,5.7457,5.51807,5.46704,0.0342243,1.000000,0.000000,0.000000,6,0.000000,360
209.281,-0.00817705,-0.0213956,5.62109,5.7439,6.06006,6.62769,7.56653,9.14186,12.0127,18.3693,42.7866,102.557,25.3301,14.2778,10.1295,8.03279,6.82551,6.09351,5.65869,5.43506,5.3855,0.03502,1.000000,0.000000,0.000000,6,0.000000,360
209.539,-0.00937177,-0.0365767,5.70459,5.82997,6.15215,6.72951,7.68438,9.2874,12.2111,18.6929,43.758,100.245,24.8519,14.0292,9.95954,7.90177,6.71563,5.99699,5.56931,5.3501,5.30225,0.0358578,1.000000,0.000000,0.000000,6,0.000000,360
209.796,-0.00703916,-0.0520685,5.79053,5.91821,6.24658,6.83391,7.80597,9.43721,12.4152,19.0259,44.7706,97.9119,24.3654,13.7759,9.78633,7.76716,6.60305,5.89738,5.47827,5.26318,5.21729,0.0367146,1.000000,0.000000,0.000000,6,0.000000,360
209.925,-0.00572068,-0.0600142,5.83398,5.96372,6.29483,6.88718,7.86777,9.5139,12.5198,19.1985,45.2901,96.7438,24.1197,13.6469,9.69823,7.69797,6.54542,5.84676,5.4317,5.21924,5.17358,0.0371455,1.000000,0.000000,0.000000,6,0.000000,360
210.182,-0.00334418,-0.0760387,5.92236,6.05469,6.39233,6.9951,7.99339,9.66845,12.7303,19.5448,46.3507,94.3935,23.6251,13.3876,9.51975,7.55995,6.42972,5.74463,5.3374,5.12939,5.08545,0.0380117,1.000000,0.000000,0.000000,6,0.000000,360
210.31,-0.00238168,-0.0841619,5.96729,6.10107,6.44169,7.05007,8.05675,9.74754,12.8376,19.7211,46.8984,93.2243,23.3754,13.2564,9.42987,7.4901,6.37112,5.69266,5.28979,5.08398,5.04102,0.038446,1.000000,0.000000,0.000000,6,0.000000,360
210.439,-0.00173745,-0.0924183,6.01294,6.1481,6.49206,7.10573,8.12165,9.82712,12.9463,19.9024,47.4533,92.0496,23.1231,13.1237,9.33856,7.41894,6.31163,5.64045,5.24112,5.03769,4.99536,0.0388791,1.000000,0.000000,0.000000,6,0.000000,360
210.695,-0.000801471,-0.109153,6.10498,6.24365,6.59381,7.21857,8.25274,9.98924,13.1677,20.266,48.5967,89.7021,22.6184,12.8562,9.15407,7.27502,6.19128,5.53375,5.14331,4.94434,4.90356,0.0397467,1.000000,0.000000,0.000000,6,0.000000,360
210.951,-0.000322916,-0.126243,6.19922,6.34082,6.69775,7.33381,8.38654,10.1552,13.3934,20.639,49.7709,87.3559,22.1067,12.5848,8.9669,7.12923,6.06814,5.42505,5.04321,4.84888,4.80957,0.0406147,1.000000,0.000000,0.000000,6,0.000000,360
211.207,-0.000101528,-0.143688,6.29565,6.44059,6.80373,7.45184,8.5234,10.3244,13.6249,21.0221,50.9797,85.013,21.5911,12.3084,8.77638,6.9804,5.94334,5.31413,4.94113,4.75171,4.71387,0.0414831,1.000000,0.000000,0.000000,6,0.000000,360
211.462,-2.1949e-005,-0.161444,6.3938,6.5415,6.91211,7.57136,8.66234,10.496,13.8602,21.4113,52.2281,82.6783,21.0707,12.0299,8.58339,6.82957,5.81649,5.20166,4.83765,4.65259,4.61621,0.0423519,1.000000,0.000000,0.000000,6,0.000000,360
211.717,-3.45226e-006,-0.179554,6.49365,6.64494,7.02251,7.69421,8.80486,10.6729,14.1015,21.8132,53.486,80.3367,20.5446,11.7467,8.38715,6.67552,5.68657,5.08709,4.73183,4.55159,4.5166,0.0432218,1.000000,0.000000,0.000000,6,0.000000,360
211.972,-2.49744e-006,-0.198065,6.5957,6.75049,7.13521,7.81911,8.95031,10.8535,14.3487,22.2222,54.7415,77.9963,20.0121,11.4592,8.18638,6.51877,5.5549,4.96987,4.62378,4.44849,4.41504,0.0440924,1.000000,0.000000,0.000000,6,0.000000,360
212.226,-1.18583e-005,-0.217241,6.70142,6.85986,7.25195,7.94865,9.10112,11.0397,14.603,22.6461,56.0043,75.6329,19.4672,11.1632,7.98079,6.35743,5.41846,4.84937,4.51172,4.34155,4.30957,0.0449642,1.000000,0.000000,0.000000,6,0.000000,360
212.48,-1.84618e-005,-0.236861,6.80981,6.97179,7.37144,8.08161,9.25538,11.2313,14.8644,23.0826,57.2844,73.2604,18.914,10.8615,7.76994,6.19193,5.27912,4.72544,4.39771,4.23218,4.20166,0.0458367,1.000000,0.000000,0.000000,6,0.000000,360
212.733,-2.5294e-005,-0.25688,6.92041,7.08594,7.49349,8.21675,9.41293,11.4263,15.1322,23.5274,58.5564,70.8876,18.3581,10.5564,7.55681,6.02424,5.13758,4.59961,4.28125,4.12085,4.09155,0.0467104,1.000000,0.000000,0.000000,6,0.000000,360
212.986,-2.69114e-005,-0.277255,7.03271,7.2026,7.61827,8.35498,9.57349,11.6249,15.4059,23.9854,59.8266,68.513,17.7912,10.2469,7.33974,5.85372,4.99313,4.4712,4.16224,4.00732,3.97974,0.0475848,1.000000,0.000000,0.000000,6,0.000000,360
213.239,-3.19102e-005,-0.29794,7.14697,7.32056,7.74409,8.49517,9.73647,11.8285,15.6837,24.4487,61.1269,66.1418,17.2253,9.93409,7.12018,5.68072,4.84726,4.34155,4.04224,3.89209,3.86572,0.0484603,1.000000,0.000000,0.000000,6,0.000000,360
213.365,3.19288e-005,-0.308461,7.20532,7.38043,7.80841,8.56634,9.81973,11.9309,15.8249,24.6854,61.8516,64.9569,16.9389,9.7767,7.00965,5.59316,4.77297,4.27529,3.98128,3.8335,3.80811,0.0488992,1.000000,0.000000,0.000000,6,0.150000,360
213.617,3.27775e-005,-0.329723,7.32251,7.50195,7.93811,8.71058,9.98709,12.1396,16.1109,25.1666,63.5082,62.585,16.365,9.4569,6.785,5.41643,4.62342,4.14233,3.85767,3.71533,3.69116,0.0497761,1.000000,0.000000,0.000000,6,0.450000,360
213.868,3.06824e-005,-0.351341,7.44208,7.62543,8.07054,8.85685,10.1585,12.3513,16.403,25.6582,65.4955,60.2131,15.7831,9.13395,6.55758,5.23678,4.47131,4.00663,3.73219,3.59499,3.57227,0.0506539,1.000000,0.000000,0.000000,6,0.750000,360
213.994,-3.21733e-005,-0.36226,7.5022,7.6875,8.13708,8.93142,10.2449,12.4595,16.5508,25.9076,66.6525,59.0274,15.4912,8.97193,6.4431,5.1463,4.39453,3.93848,3.66895,3.53442,3.51196,0.0510926,1.000000,0.000000,0.000000,6,0.900000,360
214.245,-3.02818e-005,-0.384455,7.62476,7.81472,8.27282,9.08227,10.4206,12.6773,16.8518,26.4131,69.384,56.6551,14.9006,8.64247,6.21096,4.96242,4.23883,3.7997,3.54056,3.41113,3.38989,0.0519719,1.000000,0.000000,0.000000,6,1.000000,360
214.495,-3.28462e-005,-0.407005,7.74951,7.9436,8.41082,9.23539,10.5989,12.8996,17.1574,26.9202,72.8697,54.2863,14.309,8.31001,5.97511,4.77647,4.08076,3.65894,3.40967,3.28564,3.26587,0.0528522,1.000000,0.000000,0.000000,6,1.000000,360
214.563,-0.164801,-0.428311,7.86279,8.04492,8.50073,9.31256,10.6561,12.9155,17.0646,26.3876,65.6607,60.3367,14.439,8.2135,5.8549,4.65723,3.96582,3.54663,3.2981,3.17212,3.14697,0.0424027,1.000000,0.000000,0.000000,6,0.490000,360
214.203,-3.69698,-0.444292,7.94409,8.08212,8.48812,9.23418,10.4746,12.5438,16.2603,24.1933,50.5943,85.834,16.3469,8.6501,5.99377,4.69215,3.95345,3.50722,3.24023,3.0979,3.05664,0.0105829,1.000000,0.000000,0.000000,6,0.240100,360
213.599,-8.7466,-0.453258,7.99683,8.07642,8.41699,9.07662,10.186,12.0234,15.2433,21.7469,40.0565,181.232,20.4974,9.55934,6.34393,4.85418,4.02954,3.53613,3.23755,3.07153,3.00854,-0.0307347,1.000000,0.000000,0.000000,6,0.117649,360
213.259,-13.7093,-0.454945,8.02148,8.04679,8.3267,8.90897,9.90281,11.5442,14.369,19.8309,33.6422,200,27.6198,10.7837,6.81578,5.0911,4.16302,3.61388,3.2802,3.08898,3.00513,-0.0692842,1.000000,0.000000,0.000000,6,0.057648,360
213.126,-15.7367,-0.449663,8.00928,7.99878,8.23849,8.76873,9.6886,11.2057,13.7898,18.661,30.2775,159.301,36.6201,11.9449,7.26293,5.32966,4.31151,3.71434,3.35132,3.14014,3.04028,-0.094954,1.000000,0.000000,0.000000,6,0.000000,360
213.153,-15.27,-0.437012,7.95143,7.92017,8.13647,8.6356,9.50907,10.9516,13.3913,17.9307,28.4335,107.314,44.1534,12.9477,7.6736,5.56978,4.47693,3.83984,3.45264,3.22559,3.11499,-0.109512,1.000000,0.000000,0.000000,6,0.000000,360
