speed,lateralSpeed,trackPosition,trackEdge_0,trackEdge_3,trackEdge_6,trackEdge_9,trackEdge_12,trackEdge_15,trackEdge_18,angleToTrackAxis,action_accelerate,action_brake,action_clutch,action_gear,action_steering,action_focus
146.061,13.3513,-0.14526,6.30033,7.10312,11.0931,30.4438,11.1586,5.56794,4.70228,-0.0219483,0.000000,0.000000,0.000000,6,-0.357648,360
145.442,14.8036,-0.111697,6.11465,6.93777,10.9634,30.9439,11.3146,5.74531,4.88596,-0.0105646,0.000000,0.000000,0.000000,6,-0.657648,360
144.688,15.7474,-0.0788824,5.93385,6.77038,10.8147,31.3632,11.4969,5.92193,5.06615,-0.000625134,0.000000,0.000000,0.000000,6,-0.957648,360
143.762,16.6186,-0.0472204,5.75995,6.60958,10.6752,31.8443,11.6516,6.0889,5.24054,0.00936866,0.000000,0.000000,0.000000,6,-1.000000,360
142.672,17.467,-0.0167042,5.59291,6.45677,10.5516,32.4328,11.7702,6.24503,5.40928,0.0199316,0.000000,0.000000,0.000000,6,-1.000000,360
141.452,18.3675,0.0123624,5.43455,6.31604,10.4563,33.2059,11.8355,6.38636,5.57099,0.0316446,0.000000,0.000000,0.000000,6,-0.490000,360
140.181,19.4643,0.0399475,5.28531,6.18999,10.4006,34.3168,11.837,6.51084,5.72594,0.0449941,0.000000,0.000000,0.000000,6,-0.240100,360
139.008,20.5816,0.0659374,5.14591,6.07704,10.3772,35.9561,11.8013,6.6209,5.87386,0.0595105,0.000000,0.000000,0.000000,6,-0.117649,360
138.024,21.8,0.0902003,5.0171,5.97787,10.3845,38.3382,11.7375,6.71673,6.01423,0.0747428,1.000000,0.000000,0.000000,5,-0.057648,360
137.176,22.776,0.112651,4.89863,5.88478,10.3822,41.4093,11.6966,6.80632,6.14571,0.0887604,1.000000,0.000000,0.000000,5,0.000000,360
136.429,23.411,0.133251,4.78989,5.79422,10.3529,45.2048,11.694,6.89275,6.26693,0.100295,0.000000,0.000000,0.000000,5,0.000000,360
135.776,23.5749,0.151993,4.69024,5.70271,10.2829,49.6661,11.7442,6.97876,6.37658,0.108616,0.000000,0.000000,0.000000,5,0.000000,360
135.217,23.2161,0.168782,4.59981,5.60744,10.169,54.7694,11.8442,7.0667,6.47343,0.11356,0.000000,0.000000,0.000000,5,0.000000,360
134.732,22.4481,0.183638,4.51792,5.50672,10.01,60.2813,11.998,7.15912,6.55671,0.114509,0.000000,0.000000,0.000000,5,0.000000,360
134.315,21.1182,0.197006,4.44168,5.40116,9.80458,65.6482,12.21,7.25656,6.62714,0.109686,1.000000,0.000000,0.000000,5,0.000000,360
133.947,19.7322,0.209247,4.3712,5.30081,9.5958,72.0151,12.4332,7.35055,6.68995,0.10331,1.000000,0.000000,0.000000,5,0.000000,360
134.022,17.9461,0.220265,4.30714,5.20132,9.36439,78.0389,12.699,7.44618,6.7448,0.095341,1.000000,0.000000,0.000000,5,0.000000,360
134.362,16.0725,0.229942,4.25011,5.10675,9.12556,83.8023,12.9948,7.54047,6.79174,0.0855575,1.000000,0.000000,0.000000,5,0.000000,360
134.793,13.8541,0.238439,4.19944,5.01403,8.86953,87.3626,13.3461,7.63825,6.83144,0.0736041,1.000000,0.000000,0.000000,5,0.000000,360
135.27,11.1801,0.245504,4.15651,4.92183,8.58753,85.9633,13.7836,7.74343,6.86296,0.0584364,1.000000,0.000000,0.000000,5,0.000000,360
135.778,8.30984,0.251415,4.12054,4.8341,8.30156,81.2887,14.2321,7.85395,6.88902,0.0410039,1.000000,0.000000,0.000000,5,0.000000,360
136.285,5.54473,0.25641,4.09076,4.75106,8.02219,74.9962,14.6687,7.96918,6.91217,0.0226998,1.000000,0.000000,0.000000,5,0.000000,360
136.773,3.25937,0.261376,4.06247,4.67193,7.75949,69.3162,15.0649,8.08896,6.93763,0.00409412,1.000000,0.000000,0.000000,5,0.000000,360
