speed,lateralSpeed,trackPosition,trackEdge_3,trackEdge_6,trackEdge_9,trackEdge_12,trackEdge_15,angleToTrackAxis,action_accelerate,action_brake,action_clutch,action_gear,action_steering,action_focus
116.807,-7.4767e-005,-0.0891113,6.82743,11.5217,200,10.4409,5.86481,-0.0231337,1.000000,0.000000,0.000000,3,0.000000,360
117.753,-1.89534e-005,-0.083252,6.7907,11.4597,200,10.508,5.90254,-0.0231327,1.000000,0.000000,0.000000,3,0.000000,360
118.701,-7.55078e-005,-0.0773926,6.75397,11.3977,200,10.5752,5.94027,-0.0231337,1.000000,0.000000,0.000000,3,0.000000,360
119.65,-1.16434e-005,-0.0710449,6.71418,11.3306,200,10.6479,5.98113,-0.0231326,1.000000,0.000000,0.000000,3,0.000000,360
120.6,-7.61437e-005,-0.0646973,6.67439,11.2634,200,10.7207,6.02201,-0.0231337,1.000000,0.000000,0.000000,3,0.000000,360
121.55,-7.02395e-006,-0.0583496,6.6346,11.1963,200,10.7935,6.06287,-0.0231325,1.000000,0.000000,0.000000,3,0.000000,360
122.502,-6.39172e-005,-0.052002,6.5948,11.1291,200,10.8662,6.10374,-0.0231336,1.000000,0.000000,0.000000,3,0.000000,360
123.455,-7.1221e-006,-0.0456543,6.55501,11.062,200,10.939,6.14461,-0.0231325,1.000000,0.000000,0.000000,3,0.000000,360
124.409,-5.6315e-005,-0.0393066,6.51522,10.9948,200,11.0118,6.18548,-0.0231335,1.000000,0.000000,0.000000,3,0.000000,360
125.364,-7.49929e-006,-0.032959,6.47543,10.9277,200,11.0845,6.22635,-0.0231325,1.000000,0.000000,0.000000,3,0.000000,360
126.319,-5.26799e-005,-0.0266113,6.43563,10.8605,200,11.1573,6.26722,-0.0231335,1.000000,0.000000,0.000000,3,0.000000,360
127.276,1.39048e-005,-0.0202637,6.39584,10.7934,200,11.23,6.30809,-0.0231324,1.000000,0.000000,0.000000,3,0.000000,360
128.234,-5.36366e-005,-0.013916,6.35605,10.7262,200,11.3028,6.34896,-0.0231335,1.000000,0.000000,0.000000,4,0.000000,360
128.811,0.00067185,-0.00708008,6.31322,10.654,200,11.381,6.39295,-0.0231262,1.000000,0.000000,0.000000,4,0.000000,360
128.705,0.00096052,-0.000244141,6.27039,10.5818,200,11.4592,6.43694,-0.0231202,1.000000,0.000000,0.000000,4,0.000000,360
128.599,0.000703587,0.0065918,6.22754,10.5095,200,11.5375,6.48094,-0.0231185,1.000000,0.000000,0.000000,4,0.000000,360
128.493,0.000439497,0.0134277,6.18469,10.4372,200,11.6159,6.52496,-0.0231181,1.000000,0.000000,0.000000,4,0.000000,360
129.062,0.000438615,0.0202637,6.14184,10.3649,200,11.6942,6.56896,-0.0231163,1.000000,0.000000,0.000000,4,0.000000,360
129.715,0.000348548,0.0270996,6.09899,10.2926,200,11.7725,6.61297,-0.023116,1.000000,0.000000,0.000000,4,0.000000,360
130.366,0.000272572,0.0339355,6.05614,10.2203,200,11.8509,6.65698,-0.0231148,1.000000,0.000000,0.000000,4,0.000000,360
131.017,0.000124151,0.0407715,6.01328,10.148,200,11.9293,6.701,-0.0231158,1.000000,0.000000,0.000000,4,0.000000,360
131.668,0.000123762,0.0476074,5.97043,10.0757,200,12.0076,6.74501,-0.0231149,1.000000,0.000000,0.000000,4,0.000000,360
131.995,9.23441e-007,0.0510254,5.949,10.0395,200,12.0468,6.76702,-0.0231153,1.000000,0.000000,0.000000,4,0.000000,360
132.647,0.000128359,0.0578613,5.90615,9.96716,200,12.1251,6.81103,-0.0231157,1.000000,0.000000,0.000000,4,0.000000,360
132.973,8.61342e-005,0.0612793,5.88472,9.93102,200,12.1643,6.83304,-0.023115,1.000000,0.000000,0.000000,4,0.000000,360
133.628,1.21692e-005,0.0681152,5.84186,9.85868,200,12.2427,6.87705,-0.0231161,1.000000,0.000000,0.000000,4,0.000000,360
134.282,8.85811e-005,0.0749512,5.79901,9.78637,200,12.321,6.92106,-0.0231151,1.000000,0.000000,0.000000,4,0.000000,360
134.938,1.58833e-005,0.0817871,5.75616,9.71404,200,12.3994,6.96508,-0.0231162,1.000000,0.000000,0.000000,4,0.000000,360
135.593,9.89028e-005,0.088623,5.71331,9.64173,200,12.4777,7.00909,-0.0231152,1.000000,0.000000,0.000000,4,0.000000,360
136.248,4.5747e-005,0.095459,5.67045,9.5694,200,12.5561,7.05311,-0.0231162,1.000000,0.000000,0.000000,4,0.000000,360
136.577,0.000134421,0.098877,5.64902,9.53324,200,12.5953,7.07511,-0.023116,1.000000,0.000000,0.000000,4,0.000000,360
137.234,1.80996e-005,0.105713,5.60617,9.46093,200,12.6736,7.11912,-0.0231155,1.000000,0.000000,0.000000,4,0.000000,360
137.891,0.000161257,0.112593,5.56304,9.38813,200,12.7525,7.16342,-0.0231161,1.000000,0.000000,0.000000,4,0.000000,360
138.549,2.94064e-005,0.119917,5.51713,9.31065,200,12.8364,7.21058,-0.0231157,1.000000,0.000000,0.000000,4,0.000000,360
138.878,7.89854e-005,0.12358,5.49417,9.2719,200,12.8784,7.23416,-0.0231164,1.000000,0.000000,0.000000,4,0.000000,360
